ID,TOKEN_ID,SENTENCE_CLEAN,TOKEN,ANNOTATION_FINAL,MET_TYPE
1719,12,"Im geräumigen Vorzimmer hingen an den Wänden und lagen auf den Koffern und Bänken viele Männer- und Frauenüberkleider umher, einfache Schafspelze, vornehme Pelzmäntel, altmodische russische Mützen, neue deutsche Dreimaster und Mönchskappen.",und,Non-MRW,Non-MRW
1719,13,"Im geräumigen Vorzimmer hingen an den Wänden und lagen auf den Koffern und Bänken viele Männer- und Frauenüberkleider umher, einfache Schafspelze, vornehme Pelzmäntel, altmodische russische Mützen, neue deutsche Dreimaster und Mönchskappen.",Bänken,Non-MRW,Non-MRW
1719,14,"Im geräumigen Vorzimmer hingen an den Wänden und lagen auf den Koffern und Bänken viele Männer- und Frauenüberkleider umher, einfache Schafspelze, vornehme Pelzmäntel, altmodische russische Mützen, neue deutsche Dreimaster und Mönchskappen.",viele,Non-MRW,Non-MRW
1719,15,"Im geräumigen Vorzimmer hingen an den Wänden und lagen auf den Koffern und Bänken viele Männer- und Frauenüberkleider umher, einfache Schafspelze, vornehme Pelzmäntel, altmodische russische Mützen, neue deutsche Dreimaster und Mönchskappen.",Männer-,Non-MRW,Non-MRW
1719,16,"Im geräumigen Vorzimmer hingen an den Wänden und lagen auf den Koffern und Bänken viele Männer- und Frauenüberkleider umher, einfache Schafspelze, vornehme Pelzmäntel, altmodische russische Mützen, neue deutsche Dreimaster und Mönchskappen.",und,Non-MRW,Non-MRW
1719,17,"Im geräumigen Vorzimmer hingen an den Wänden und lagen auf den Koffern und Bänken viele Männer- und Frauenüberkleider umher, einfache Schafspelze, vornehme Pelzmäntel, altmodische russische Mützen, neue deutsche Dreimaster und Mönchskappen.",Frauenüberkleider,Non-MRW,Non-MRW
1719,18,"Im geräumigen Vorzimmer hingen an den Wänden und lagen auf den Koffern und Bänken viele Männer- und Frauenüberkleider umher, einfache Schafspelze, vornehme Pelzmäntel, altmodische russische Mützen, neue deutsche Dreimaster und Mönchskappen.",umher,MWE,MWE
1719,20,"Im geräumigen Vorzimmer hingen an den Wänden und lagen auf den Koffern und Bänken viele Männer- und Frauenüberkleider umher, einfache Schafspelze, vornehme Pelzmäntel, altmodische russische Mützen, neue deutsche Dreimaster und Mönchskappen.",einfache,Non-MRW,Non-MRW
1719,21,"Im geräumigen Vorzimmer hingen an den Wänden und lagen auf den Koffern und Bänken viele Männer- und Frauenüberkleider umher, einfache Schafspelze, vornehme Pelzmäntel, altmodische russische Mützen, neue deutsche Dreimaster und Mönchskappen.",Schafspelze,Non-MRW,Non-MRW
1719,23,"Im geräumigen Vorzimmer hingen an den Wänden und lagen auf den Koffern und Bänken viele Männer- und Frauenüberkleider umher, einfache Schafspelze, vornehme Pelzmäntel, altmodische russische Mützen, neue deutsche Dreimaster und Mönchskappen.",vornehme,MRW,indirect
1719,24,"Im geräumigen Vorzimmer hingen an den Wänden und lagen auf den Koffern und Bänken viele Männer- und Frauenüberkleider umher, einfache Schafspelze, vornehme Pelzmäntel, altmodische russische Mützen, neue deutsche Dreimaster und Mönchskappen.",Pelzmäntel,Non-MRW,Non-MRW
1719,26,"Im geräumigen Vorzimmer hingen an den Wänden und lagen auf den Koffern und Bänken viele Männer- und Frauenüberkleider umher, einfache Schafspelze, vornehme Pelzmäntel, altmodische russische Mützen, neue deutsche Dreimaster und Mönchskappen.",altmodische,Non-MRW,Non-MRW
1719,27,"Im geräumigen Vorzimmer hingen an den Wänden und lagen auf den Koffern und Bänken viele Männer- und Frauenüberkleider umher, einfache Schafspelze, vornehme Pelzmäntel, altmodische russische Mützen, neue deutsche Dreimaster und Mönchskappen.",russische,Non-MRW,Non-MRW
1719,28,"Im geräumigen Vorzimmer hingen an den Wänden und lagen auf den Koffern und Bänken viele Männer- und Frauenüberkleider umher, einfache Schafspelze, vornehme Pelzmäntel, altmodische russische Mützen, neue deutsche Dreimaster und Mönchskappen.",Mützen,Non-MRW,Non-MRW
1719,30,"Im geräumigen Vorzimmer hingen an den Wänden und lagen auf den Koffern und Bänken viele Männer- und Frauenüberkleider umher, einfache Schafspelze, vornehme Pelzmäntel, altmodische russische Mützen, neue deutsche Dreimaster und Mönchskappen.",neue,Non-MRW,Non-MRW
1719,31,"Im geräumigen Vorzimmer hingen an den Wänden und lagen auf den Koffern und Bänken viele Männer- und Frauenüberkleider umher, einfache Schafspelze, vornehme Pelzmäntel, altmodische russische Mützen, neue deutsche Dreimaster und Mönchskappen.",deutsche,Non-MRW,Non-MRW
1719,32,"Im geräumigen Vorzimmer hingen an den Wänden und lagen auf den Koffern und Bänken viele Männer- und Frauenüberkleider umher, einfache Schafspelze, vornehme Pelzmäntel, altmodische russische Mützen, neue deutsche Dreimaster und Mönchskappen.",Dreimaster,Non-MRW,Non-MRW
1719,33,"Im geräumigen Vorzimmer hingen an den Wänden und lagen auf den Koffern und Bänken viele Männer- und Frauenüberkleider umher, einfache Schafspelze, vornehme Pelzmäntel, altmodische russische Mützen, neue deutsche Dreimaster und Mönchskappen.",und,Non-MRW,Non-MRW
1719,34,"Im geräumigen Vorzimmer hingen an den Wänden und lagen auf den Koffern und Bänken viele Männer- und Frauenüberkleider umher, einfache Schafspelze, vornehme Pelzmäntel, altmodische russische Mützen, neue deutsche Dreimaster und Mönchskappen.",Mönchskappen,Non-MRW,Non-MRW
1733,0,"Es herrscht zwar auch hier keine Einförmigkeit in der Natur – hohe Schneeberge wechseln mit düsteren Talgründen, reißende Ströme stürzen durch zerklüftete Bergschluchten, die endlosen Ebenen, die der Winter in ungeheure Schneefelder verwandelt, sind im Sommer unter einer grauen Decke von salzigem Alkalistaub begraben – doch eine schrecklichere, trostlosere Gegend findet sich nirgends.",Es,Non-MRW,Non-MRW
1733,1,"Es herrscht zwar auch hier keine Einförmigkeit in der Natur – hohe Schneeberge wechseln mit düsteren Talgründen, reißende Ströme stürzen durch zerklüftete Bergschluchten, die endlosen Ebenen, die der Winter in ungeheure Schneefelder verwandelt, sind im Sommer unter einer grauen Decke von salzigem Alkalistaub begraben – doch eine schrecklichere, trostlosere Gegend findet sich nirgends.",herrscht,MRW,indirect
1733,2,"Es herrscht zwar auch hier keine Einförmigkeit in der Natur – hohe Schneeberge wechseln mit düsteren Talgründen, reißende Ströme stürzen durch zerklüftete Bergschluchten, die endlosen Ebenen, die der Winter in ungeheure Schneefelder verwandelt, sind im Sommer unter einer grauen Decke von salzigem Alkalistaub begraben – doch eine schrecklichere, trostlosere Gegend findet sich nirgends.",zwar,Non-MRW,Non-MRW
1733,3,"Es herrscht zwar auch hier keine Einförmigkeit in der Natur – hohe Schneeberge wechseln mit düsteren Talgründen, reißende Ströme stürzen durch zerklüftete Bergschluchten, die endlosen Ebenen, die der Winter in ungeheure Schneefelder verwandelt, sind im Sommer unter einer grauen Decke von salzigem Alkalistaub begraben – doch eine schrecklichere, trostlosere Gegend findet sich nirgends.",auch,Non-MRW,Non-MRW
1733,4,"Es herrscht zwar auch hier keine Einförmigkeit in der Natur – hohe Schneeberge wechseln mit düsteren Talgründen, reißende Ströme stürzen durch zerklüftete Bergschluchten, die endlosen Ebenen, die der Winter in ungeheure Schneefelder verwandelt, sind im Sommer unter einer grauen Decke von salzigem Alkalistaub begraben – doch eine schrecklichere, trostlosere Gegend findet sich nirgends.",hier,Non-MRW,Non-MRW
1733,5,"Es herrscht zwar auch hier keine Einförmigkeit in der Natur – hohe Schneeberge wechseln mit düsteren Talgründen, reißende Ströme stürzen durch zerklüftete Bergschluchten, die endlosen Ebenen, die der Winter in ungeheure Schneefelder verwandelt, sind im Sommer unter einer grauen Decke von salzigem Alkalistaub begraben – doch eine schrecklichere, trostlosere Gegend findet sich nirgends.",keine,Non-MRW,Non-MRW
1733,6,"Es herrscht zwar auch hier keine Einförmigkeit in der Natur – hohe Schneeberge wechseln mit düsteren Talgründen, reißende Ströme stürzen durch zerklüftete Bergschluchten, die endlosen Ebenen, die der Winter in ungeheure Schneefelder verwandelt, sind im Sommer unter einer grauen Decke von salzigem Alkalistaub begraben – doch eine schrecklichere, trostlosere Gegend findet sich nirgends.",Einförmigkeit,Non-MRW,Non-MRW
1733,7,"Es herrscht zwar auch hier keine Einförmigkeit in der Natur – hohe Schneeberge wechseln mit düsteren Talgründen, reißende Ströme stürzen durch zerklüftete Bergschluchten, die endlosen Ebenen, die der Winter in ungeheure Schneefelder verwandelt, sind im Sommer unter einer grauen Decke von salzigem Alkalistaub begraben – doch eine schrecklichere, trostlosere Gegend findet sich nirgends.",in,MRW,indirect
1733,8,"Es herrscht zwar auch hier keine Einförmigkeit in der Natur – hohe Schneeberge wechseln mit düsteren Talgründen, reißende Ströme stürzen durch zerklüftete Bergschluchten, die endlosen Ebenen, die der Winter in ungeheure Schneefelder verwandelt, sind im Sommer unter einer grauen Decke von salzigem Alkalistaub begraben – doch eine schrecklichere, trostlosere Gegend findet sich nirgends.",der,Non-MRW,Non-MRW
1733,9,"Es herrscht zwar auch hier keine Einförmigkeit in der Natur – hohe Schneeberge wechseln mit düsteren Talgründen, reißende Ströme stürzen durch zerklüftete Bergschluchten, die endlosen Ebenen, die der Winter in ungeheure Schneefelder verwandelt, sind im Sommer unter einer grauen Decke von salzigem Alkalistaub begraben – doch eine schrecklichere, trostlosere Gegend findet sich nirgends.",Natur,Non-MRW,Non-MRW
1733,11,"Es herrscht zwar auch hier keine Einförmigkeit in der Natur – hohe Schneeberge wechseln mit düsteren Talgründen, reißende Ströme stürzen durch zerklüftete Bergschluchten, die endlosen Ebenen, die der Winter in ungeheure Schneefelder verwandelt, sind im Sommer unter einer grauen Decke von salzigem Alkalistaub begraben – doch eine schrecklichere, trostlosere Gegend findet sich nirgends.",hohe,Non-MRW,Non-MRW
1733,12,"Es herrscht zwar auch hier keine Einförmigkeit in der Natur – hohe Schneeberge wechseln mit düsteren Talgründen, reißende Ströme stürzen durch zerklüftete Bergschluchten, die endlosen Ebenen, die der Winter in ungeheure Schneefelder verwandelt, sind im Sommer unter einer grauen Decke von salzigem Alkalistaub begraben – doch eine schrecklichere, trostlosere Gegend findet sich nirgends.",Schneeberge,Non-MRW,Non-MRW
1733,13,"Es herrscht zwar auch hier keine Einförmigkeit in der Natur – hohe Schneeberge wechseln mit düsteren Talgründen, reißende Ströme stürzen durch zerklüftete Bergschluchten, die endlosen Ebenen, die der Winter in ungeheure Schneefelder verwandelt, sind im Sommer unter einer grauen Decke von salzigem Alkalistaub begraben – doch eine schrecklichere, trostlosere Gegend findet sich nirgends.",wechseln,MRW,indirect
1733,14,"Es herrscht zwar auch hier keine Einförmigkeit in der Natur – hohe Schneeberge wechseln mit düsteren Talgründen, reißende Ströme stürzen durch zerklüftete Bergschluchten, die endlosen Ebenen, die der Winter in ungeheure Schneefelder verwandelt, sind im Sommer unter einer grauen Decke von salzigem Alkalistaub begraben – doch eine schrecklichere, trostlosere Gegend findet sich nirgends.",mit,Non-MRW,Non-MRW
1733,15,"Es herrscht zwar auch hier keine Einförmigkeit in der Natur – hohe Schneeberge wechseln mit düsteren Talgründen, reißende Ströme stürzen durch zerklüftete Bergschluchten, die endlosen Ebenen, die der Winter in ungeheure Schneefelder verwandelt, sind im Sommer unter einer grauen Decke von salzigem Alkalistaub begraben – doch eine schrecklichere, trostlosere Gegend findet sich nirgends.",düsteren,Non-MRW,Non-MRW
1733,16,"Es herrscht zwar auch hier keine Einförmigkeit in der Natur – hohe Schneeberge wechseln mit düsteren Talgründen, reißende Ströme stürzen durch zerklüftete Bergschluchten, die endlosen Ebenen, die der Winter in ungeheure Schneefelder verwandelt, sind im Sommer unter einer grauen Decke von salzigem Alkalistaub begraben – doch eine schrecklichere, trostlosere Gegend findet sich nirgends.",Talgründen,Non-MRW,Non-MRW
1733,18,"Es herrscht zwar auch hier keine Einförmigkeit in der Natur – hohe Schneeberge wechseln mit düsteren Talgründen, reißende Ströme stürzen durch zerklüftete Bergschluchten, die endlosen Ebenen, die der Winter in ungeheure Schneefelder verwandelt, sind im Sommer unter einer grauen Decke von salzigem Alkalistaub begraben – doch eine schrecklichere, trostlosere Gegend findet sich nirgends.",reißende,MRW,indirect
1733,19,"Es herrscht zwar auch hier keine Einförmigkeit in der Natur – hohe Schneeberge wechseln mit düsteren Talgründen, reißende Ströme stürzen durch zerklüftete Bergschluchten, die endlosen Ebenen, die der Winter in ungeheure Schneefelder verwandelt, sind im Sommer unter einer grauen Decke von salzigem Alkalistaub begraben – doch eine schrecklichere, trostlosere Gegend findet sich nirgends.",Ströme,Non-MRW,Non-MRW
1733,20,"Es herrscht zwar auch hier keine Einförmigkeit in der Natur – hohe Schneeberge wechseln mit düsteren Talgründen, reißende Ströme stürzen durch zerklüftete Bergschluchten, die endlosen Ebenen, die der Winter in ungeheure Schneefelder verwandelt, sind im Sommer unter einer grauen Decke von salzigem Alkalistaub begraben – doch eine schrecklichere, trostlosere Gegend findet sich nirgends.",stürzen,MRW,indirect
1733,21,"Es herrscht zwar auch hier keine Einförmigkeit in der Natur – hohe Schneeberge wechseln mit düsteren Talgründen, reißende Ströme stürzen durch zerklüftete Bergschluchten, die endlosen Ebenen, die der Winter in ungeheure Schneefelder verwandelt, sind im Sommer unter einer grauen Decke von salzigem Alkalistaub begraben – doch eine schrecklichere, trostlosere Gegend findet sich nirgends.",durch,Non-MRW,Non-MRW
1733,22,"Es herrscht zwar auch hier keine Einförmigkeit in der Natur – hohe Schneeberge wechseln mit düsteren Talgründen, reißende Ströme stürzen durch zerklüftete Bergschluchten, die endlosen Ebenen, die der Winter in ungeheure Schneefelder verwandelt, sind im Sommer unter einer grauen Decke von salzigem Alkalistaub begraben – doch eine schrecklichere, trostlosere Gegend findet sich nirgends.",zerklüftete,Non-MRW,Non-MRW
1733,23,"Es herrscht zwar auch hier keine Einförmigkeit in der Natur – hohe Schneeberge wechseln mit düsteren Talgründen, reißende Ströme stürzen durch zerklüftete Bergschluchten, die endlosen Ebenen, die der Winter in ungeheure Schneefelder verwandelt, sind im Sommer unter einer grauen Decke von salzigem Alkalistaub begraben – doch eine schrecklichere, trostlosere Gegend findet sich nirgends.",Bergschluchten,Non-MRW,Non-MRW
1733,25,"Es herrscht zwar auch hier keine Einförmigkeit in der Natur – hohe Schneeberge wechseln mit düsteren Talgründen, reißende Ströme stürzen durch zerklüftete Bergschluchten, die endlosen Ebenen, die der Winter in ungeheure Schneefelder verwandelt, sind im Sommer unter einer grauen Decke von salzigem Alkalistaub begraben – doch eine schrecklichere, trostlosere Gegend findet sich nirgends.",die,Non-MRW,Non-MRW
1733,26,"Es herrscht zwar auch hier keine Einförmigkeit in der Natur – hohe Schneeberge wechseln mit düsteren Talgründen, reißende Ströme stürzen durch zerklüftete Bergschluchten, die endlosen Ebenen, die der Winter in ungeheure Schneefelder verwandelt, sind im Sommer unter einer grauen Decke von salzigem Alkalistaub begraben – doch eine schrecklichere, trostlosere Gegend findet sich nirgends.",endlosen,WIDLII,WIDLII
1733,27,"Es herrscht zwar auch hier keine Einförmigkeit in der Natur – hohe Schneeberge wechseln mit düsteren Talgründen, reißende Ströme stürzen durch zerklüftete Bergschluchten, die endlosen Ebenen, die der Winter in ungeheure Schneefelder verwandelt, sind im Sommer unter einer grauen Decke von salzigem Alkalistaub begraben – doch eine schrecklichere, trostlosere Gegend findet sich nirgends.",Ebenen,Non-MRW,Non-MRW
1733,29,"Es herrscht zwar auch hier keine Einförmigkeit in der Natur – hohe Schneeberge wechseln mit düsteren Talgründen, reißende Ströme stürzen durch zerklüftete Bergschluchten, die endlosen Ebenen, die der Winter in ungeheure Schneefelder verwandelt, sind im Sommer unter einer grauen Decke von salzigem Alkalistaub begraben – doch eine schrecklichere, trostlosere Gegend findet sich nirgends.",die,Non-MRW,Non-MRW
1733,30,"Es herrscht zwar auch hier keine Einförmigkeit in der Natur – hohe Schneeberge wechseln mit düsteren Talgründen, reißende Ströme stürzen durch zerklüftete Bergschluchten, die endlosen Ebenen, die der Winter in ungeheure Schneefelder verwandelt, sind im Sommer unter einer grauen Decke von salzigem Alkalistaub begraben – doch eine schrecklichere, trostlosere Gegend findet sich nirgends.",der,Non-MRW,Non-MRW
1733,31,"Es herrscht zwar auch hier keine Einförmigkeit in der Natur – hohe Schneeberge wechseln mit düsteren Talgründen, reißende Ströme stürzen durch zerklüftete Bergschluchten, die endlosen Ebenen, die der Winter in ungeheure Schneefelder verwandelt, sind im Sommer unter einer grauen Decke von salzigem Alkalistaub begraben – doch eine schrecklichere, trostlosere Gegend findet sich nirgends.",Winter,Non-MRW,Non-MRW
1733,32,"Es herrscht zwar auch hier keine Einförmigkeit in der Natur – hohe Schneeberge wechseln mit düsteren Talgründen, reißende Ströme stürzen durch zerklüftete Bergschluchten, die endlosen Ebenen, die der Winter in ungeheure Schneefelder verwandelt, sind im Sommer unter einer grauen Decke von salzigem Alkalistaub begraben – doch eine schrecklichere, trostlosere Gegend findet sich nirgends.",in,MRW,indirect
