SENTENCE_ID,TOKEN_ID,SENTENCE_CLEAN,TOKEN,ANNOTATION_FINAL,MET_TYPE
W_431,17,Der Ort liegt östlich der Weichsel in der historischen Region Pomesanien zwischen mehreren Seen und ist insbesondere für die backsteingotischen Ordensburgruinen sowie Kirchen bekannt.,insbesondere,Non-MRW,Non-MRW
W_431,18,Der Ort liegt östlich der Weichsel in der historischen Region Pomesanien zwischen mehreren Seen und ist insbesondere für die backsteingotischen Ordensburgruinen sowie Kirchen bekannt.,für,Non-MRW,Non-MRW
W_431,19,Der Ort liegt östlich der Weichsel in der historischen Region Pomesanien zwischen mehreren Seen und ist insbesondere für die backsteingotischen Ordensburgruinen sowie Kirchen bekannt.,die,Non-MRW,Non-MRW
W_431,20,Der Ort liegt östlich der Weichsel in der historischen Region Pomesanien zwischen mehreren Seen und ist insbesondere für die backsteingotischen Ordensburgruinen sowie Kirchen bekannt.,backsteingotischen,Non-MRW,Non-MRW
W_431,21,Der Ort liegt östlich der Weichsel in der historischen Region Pomesanien zwischen mehreren Seen und ist insbesondere für die backsteingotischen Ordensburgruinen sowie Kirchen bekannt.,Ordensburgruinen,Non-MRW,Non-MRW
W_431,22,Der Ort liegt östlich der Weichsel in der historischen Region Pomesanien zwischen mehreren Seen und ist insbesondere für die backsteingotischen Ordensburgruinen sowie Kirchen bekannt.,sowie,Non-MRW,Non-MRW
W_431,23,Der Ort liegt östlich der Weichsel in der historischen Region Pomesanien zwischen mehreren Seen und ist insbesondere für die backsteingotischen Ordensburgruinen sowie Kirchen bekannt.,Kirchen,Non-MRW,Non-MRW
W_431,24,Der Ort liegt östlich der Weichsel in der historischen Region Pomesanien zwischen mehreren Seen und ist insbesondere für die backsteingotischen Ordensburgruinen sowie Kirchen bekannt.,bekannt,Non-MRW,Non-MRW
W_431,1,"São Roque: Diese Stadt liegt an der Nordküste von Pico und ist bekannt für ihre schönen Naturschwimmbecken, in denen Besucher baden können.",So,Non-MRW,Non-MRW
W_673,2,"São Roque: Diese Stadt liegt an der Nordküste von Pico und ist bekannt für ihre schönen Naturschwimmbecken, in denen Besucher baden können.",Roque,MWE,MWE
W_673,3,"São Roque: Diese Stadt liegt an der Nordküste von Pico und ist bekannt für ihre schönen Naturschwimmbecken, in denen Besucher baden können.",Diese,Non-MRW,Non-MRW
W_673,4,"São Roque: Diese Stadt liegt an der Nordküste von Pico und ist bekannt für ihre schönen Naturschwimmbecken, in denen Besucher baden können.",Stadt,Non-MRW,Non-MRW
W_673,5,"São Roque: Diese Stadt liegt an der Nordküste von Pico und ist bekannt für ihre schönen Naturschwimmbecken, in denen Besucher baden können.",liegt,MRW,indirect
W_673,6,"São Roque: Diese Stadt liegt an der Nordküste von Pico und ist bekannt für ihre schönen Naturschwimmbecken, in denen Besucher baden können.",an,Non-MRW,Non-MRW
W_673,7,"São Roque: Diese Stadt liegt an der Nordküste von Pico und ist bekannt für ihre schönen Naturschwimmbecken, in denen Besucher baden können.",der,Non-MRW,Non-MRW
W_673,8,"São Roque: Diese Stadt liegt an der Nordküste von Pico und ist bekannt für ihre schönen Naturschwimmbecken, in denen Besucher baden können.",Nordküste,Non-MRW,Non-MRW
W_673,9,"São Roque: Diese Stadt liegt an der Nordküste von Pico und ist bekannt für ihre schönen Naturschwimmbecken, in denen Besucher baden können.",von,Non-MRW,Non-MRW
W_673,10,"São Roque: Diese Stadt liegt an der Nordküste von Pico und ist bekannt für ihre schönen Naturschwimmbecken, in denen Besucher baden können.",Pico,Non-MRW,Non-MRW
W_673,11,"São Roque: Diese Stadt liegt an der Nordküste von Pico und ist bekannt für ihre schönen Naturschwimmbecken, in denen Besucher baden können.",und,Non-MRW,Non-MRW
W_673,12,"São Roque: Diese Stadt liegt an der Nordküste von Pico und ist bekannt für ihre schönen Naturschwimmbecken, in denen Besucher baden können.",ist,Non-MRW,Non-MRW
W_673,13,"São Roque: Diese Stadt liegt an der Nordküste von Pico und ist bekannt für ihre schönen Naturschwimmbecken, in denen Besucher baden können.",bekannt,Non-MRW,Non-MRW
W_673,14,"São Roque: Diese Stadt liegt an der Nordküste von Pico und ist bekannt für ihre schönen Naturschwimmbecken, in denen Besucher baden können.",für,Non-MRW,Non-MRW
W_673,15,"São Roque: Diese Stadt liegt an der Nordküste von Pico und ist bekannt für ihre schönen Naturschwimmbecken, in denen Besucher baden können.",ihre,Non-MRW,Non-MRW
W_673,16,"São Roque: Diese Stadt liegt an der Nordküste von Pico und ist bekannt für ihre schönen Naturschwimmbecken, in denen Besucher baden können.",schönen,Non-MRW,Non-MRW
W_673,17,"São Roque: Diese Stadt liegt an der Nordküste von Pico und ist bekannt für ihre schönen Naturschwimmbecken, in denen Besucher baden können.",Naturschwimmbecken,Non-MRW,Non-MRW
W_673,18,"São Roque: Diese Stadt liegt an der Nordküste von Pico und ist bekannt für ihre schönen Naturschwimmbecken, in denen Besucher baden können.",in,Non-MRW,Non-MRW
W_673,19,"São Roque: Diese Stadt liegt an der Nordküste von Pico und ist bekannt für ihre schönen Naturschwimmbecken, in denen Besucher baden können.",denen,Non-MRW,Non-MRW
W_673,20,"São Roque: Diese Stadt liegt an der Nordküste von Pico und ist bekannt für ihre schönen Naturschwimmbecken, in denen Besucher baden können.",Besucher,Non-MRW,Non-MRW
W_673,21,"São Roque: Diese Stadt liegt an der Nordküste von Pico und ist bekannt für ihre schönen Naturschwimmbecken, in denen Besucher baden können.",baden,Non-MRW,Non-MRW
W_673,22,"São Roque: Diese Stadt liegt an der Nordküste von Pico und ist bekannt für ihre schönen Naturschwimmbecken, in denen Besucher baden können.",können,Non-MRW,Non-MRW
W_673,1,"Die Statue blickt zur Straße, das bedeutet, dass sich der zugehörige Tempel hinter der Statue im Bereich des Friedhofs befindet.",Die,Non-MRW,Non-MRW
W_204,2,"Die Statue blickt zur Straße, das bedeutet, dass sich der zugehörige Tempel hinter der Statue im Bereich des Friedhofs befindet.",Statue,Non-MRW,Non-MRW
W_204,3,"Die Statue blickt zur Straße, das bedeutet, dass sich der zugehörige Tempel hinter der Statue im Bereich des Friedhofs befindet.",blickt,MRW,indirect
W_204,4,"Die Statue blickt zur Straße, das bedeutet, dass sich der zugehörige Tempel hinter der Statue im Bereich des Friedhofs befindet.",zur,Non-MRW,Non-MRW
W_204,5,"Die Statue blickt zur Straße, das bedeutet, dass sich der zugehörige Tempel hinter der Statue im Bereich des Friedhofs befindet.",Straße,Non-MRW,Non-MRW
W_204,6,"Die Statue blickt zur Straße, das bedeutet, dass sich der zugehörige Tempel hinter der Statue im Bereich des Friedhofs befindet.",das,Non-MRW,Non-MRW
W_204,7,"Die Statue blickt zur Straße, das bedeutet, dass sich der zugehörige Tempel hinter der Statue im Bereich des Friedhofs befindet.",bedeutet,Non-MRW,Non-MRW
W_204,8,"Die Statue blickt zur Straße, das bedeutet, dass sich der zugehörige Tempel hinter der Statue im Bereich des Friedhofs befindet.",dass,Non-MRW,Non-MRW
W_204,9,"Die Statue blickt zur Straße, das bedeutet, dass sich der zugehörige Tempel hinter der Statue im Bereich des Friedhofs befindet.",sich,MWE,MWE
W_204,10,"Die Statue blickt zur Straße, das bedeutet, dass sich der zugehörige Tempel hinter der Statue im Bereich des Friedhofs befindet.",der,Non-MRW,Non-MRW
W_204,11,"Die Statue blickt zur Straße, das bedeutet, dass sich der zugehörige Tempel hinter der Statue im Bereich des Friedhofs befindet.",zugehörige,Non-MRW,Non-MRW
W_204,12,"Die Statue blickt zur Straße, das bedeutet, dass sich der zugehörige Tempel hinter der Statue im Bereich des Friedhofs befindet.",Tempel,Non-MRW,Non-MRW
W_204,13,"Die Statue blickt zur Straße, das bedeutet, dass sich der zugehörige Tempel hinter der Statue im Bereich des Friedhofs befindet.",hinter,Non-MRW,Non-MRW
W_204,14,"Die Statue blickt zur Straße, das bedeutet, dass sich der zugehörige Tempel hinter der Statue im Bereich des Friedhofs befindet.",der,Non-MRW,Non-MRW
W_204,15,"Die Statue blickt zur Straße, das bedeutet, dass sich der zugehörige Tempel hinter der Statue im Bereich des Friedhofs befindet.",Statue,Non-MRW,Non-MRW
W_204,16,"Die Statue blickt zur Straße, das bedeutet, dass sich der zugehörige Tempel hinter der Statue im Bereich des Friedhofs befindet.",im,Non-MRW,Non-MRW
W_204,17,"Die Statue blickt zur Straße, das bedeutet, dass sich der zugehörige Tempel hinter der Statue im Bereich des Friedhofs befindet.",Bereich,Non-MRW,Non-MRW
W_204,18,"Die Statue blickt zur Straße, das bedeutet, dass sich der zugehörige Tempel hinter der Statue im Bereich des Friedhofs befindet.",des,Non-MRW,Non-MRW
W_204,19,"Die Statue blickt zur Straße, das bedeutet, dass sich der zugehörige Tempel hinter der Statue im Bereich des Friedhofs befindet.",Friedhofs,Non-MRW,Non-MRW
W_204,20,"Die Statue blickt zur Straße, das bedeutet, dass sich der zugehörige Tempel hinter der Statue im Bereich des Friedhofs befindet.",befindet,Non-MRW,Non-MRW
W_204,1,"Wiley Post Airport: kleiner regionaler Flughafen, touristisch wenig bedeutungsvoll.",Wiley,Non-MRW,Non-MRW
W_768,2,"Wiley Post Airport: kleiner regionaler Flughafen, touristisch wenig bedeutungsvoll.",Post,MWE,MWE
W_768,3,"Wiley Post Airport: kleiner regionaler Flughafen, touristisch wenig bedeutungsvoll.",Airport,MWE,MWE
W_768,4,"Wiley Post Airport: kleiner regionaler Flughafen, touristisch wenig bedeutungsvoll.",kleiner,Non-MRW,Non-MRW
W_768,5,"Wiley Post Airport: kleiner regionaler Flughafen, touristisch wenig bedeutungsvoll.",regionaler,Non-MRW,Non-MRW
W_768,6,"Wiley Post Airport: kleiner regionaler Flughafen, touristisch wenig bedeutungsvoll.",Flughafen,Non-MRW,Non-MRW
W_768,7,"Wiley Post Airport: kleiner regionaler Flughafen, touristisch wenig bedeutungsvoll.",touristisch,Non-MRW,Non-MRW
W_768,8,"Wiley Post Airport: kleiner regionaler Flughafen, touristisch wenig bedeutungsvoll.",wenig,Non-MRW,Non-MRW
W_768,9,"Wiley Post Airport: kleiner regionaler Flughafen, touristisch wenig bedeutungsvoll.",bedeutungsvoll,Non-MRW,Non-MRW
W_768,1,"Der Flughafen hat zwei Start- und Landebahnen mit 3.200 bzw. 2.670 Metern Länge, die Landung der Boeing B747 ist möglich.",Der,Non-MRW,Non-MRW
W_666,2,"Der Flughafen hat zwei Start- und Landebahnen mit 3.200 bzw. 2.670 Metern Länge, die Landung der Boeing B747 ist möglich.",Flughafen,Non-MRW,Non-MRW
W_666,3,"Der Flughafen hat zwei Start- und Landebahnen mit 3.200 bzw. 2.670 Metern Länge, die Landung der Boeing B747 ist möglich.",hat,WIDLII,WIDLII
W_666,4,"Der Flughafen hat zwei Start- und Landebahnen mit 3.200 bzw. 2.670 Metern Länge, die Landung der Boeing B747 ist möglich.",zwei,Non-MRW,Non-MRW
W_666,5,"Der Flughafen hat zwei Start- und Landebahnen mit 3.200 bzw. 2.670 Metern Länge, die Landung der Boeing B747 ist möglich.",Start,Non-MRW,Non-MRW
W_666,6,"Der Flughafen hat zwei Start- und Landebahnen mit 3.200 bzw. 2.670 Metern Länge, die Landung der Boeing B747 ist möglich.",und,Non-MRW,Non-MRW
W_666,7,"Der Flughafen hat zwei Start- und Landebahnen mit 3.200 bzw. 2.670 Metern Länge, die Landung der Boeing B747 ist möglich.",Landebahnen,Non-MRW,Non-MRW
W_666,8,"Der Flughafen hat zwei Start- und Landebahnen mit 3.200 bzw. 2.670 Metern Länge, die Landung der Boeing B747 ist möglich.",mit,Non-MRW,Non-MRW
W_666,9,"Der Flughafen hat zwei Start- und Landebahnen mit 3.200 bzw. 2.670 Metern Länge, die Landung der Boeing B747 ist möglich.",bzw,Non-MRW,Non-MRW
W_666,10,"Der Flughafen hat zwei Start- und Landebahnen mit 3.200 bzw. 2.670 Metern Länge, die Landung der Boeing B747 ist möglich.",Metern,Non-MRW,Non-MRW
W_666,11,"Der Flughafen hat zwei Start- und Landebahnen mit 3.200 bzw. 2.670 Metern Länge, die Landung der Boeing B747 ist möglich.",Länge,Non-MRW,Non-MRW
W_666,12,"Der Flughafen hat zwei Start- und Landebahnen mit 3.200 bzw. 2.670 Metern Länge, die Landung der Boeing B747 ist möglich.",die,Non-MRW,Non-MRW
W_666,13,"Der Flughafen hat zwei Start- und Landebahnen mit 3.200 bzw. 2.670 Metern Länge, die Landung der Boeing B747 ist möglich.",Landung,Non-MRW,Non-MRW
W_666,14,"Der Flughafen hat zwei Start- und Landebahnen mit 3.200 bzw. 2.670 Metern Länge, die Landung der Boeing B747 ist möglich.",der,Non-MRW,Non-MRW
W_666,15,"Der Flughafen hat zwei Start- und Landebahnen mit 3.200 bzw. 2.670 Metern Länge, die Landung der Boeing B747 ist möglich.",Boeing,Non-MRW,Non-MRW
W_666,16,"Der Flughafen hat zwei Start- und Landebahnen mit 3.200 bzw. 2.670 Metern Länge, die Landung der Boeing B747 ist möglich.",B747,MWE,MWE
W_666,17,"Der Flughafen hat zwei Start- und Landebahnen mit 3.200 bzw. 2.670 Metern Länge, die Landung der Boeing B747 ist möglich.",ist,Non-MRW,Non-MRW
W_666,18,"Der Flughafen hat zwei Start- und Landebahnen mit 3.200 bzw. 2.670 Metern Länge, die Landung der Boeing B747 ist möglich.",möglich,Non-MRW,Non-MRW
W_666,1,"Neben Opuntien ist die Insel von bodendeckenden Pflanzen der Gattung Sesuvium besiedelt, welche sich in der Trockenzeit intensiv rot färben, ein imposantes Farbenspiel.",Neben,MRW,indirect
W_298,2,"Neben Opuntien ist die Insel von bodendeckenden Pflanzen der Gattung Sesuvium besiedelt, welche sich in der Trockenzeit intensiv rot färben, ein imposantes Farbenspiel.",Opuntien,Non-MRW,Non-MRW
W_298,3,"Neben Opuntien ist die Insel von bodendeckenden Pflanzen der Gattung Sesuvium besiedelt, welche sich in der Trockenzeit intensiv rot färben, ein imposantes Farbenspiel.",ist,Non-MRW,Non-MRW
W_298,4,"Neben Opuntien ist die Insel von bodendeckenden Pflanzen der Gattung Sesuvium besiedelt, welche sich in der Trockenzeit intensiv rot färben, ein imposantes Farbenspiel.",die,Non-MRW,Non-MRW
W_298,5,"Neben Opuntien ist die Insel von bodendeckenden Pflanzen der Gattung Sesuvium besiedelt, welche sich in der Trockenzeit intensiv rot färben, ein imposantes Farbenspiel.",Insel,Non-MRW,Non-MRW
W_298,6,"Neben Opuntien ist die Insel von bodendeckenden Pflanzen der Gattung Sesuvium besiedelt, welche sich in der Trockenzeit intensiv rot färben, ein imposantes Farbenspiel.",von,Non-MRW,Non-MRW
W_298,7,"Neben Opuntien ist die Insel von bodendeckenden Pflanzen der Gattung Sesuvium besiedelt, welche sich in der Trockenzeit intensiv rot färben, ein imposantes Farbenspiel.",bodendeckenden,Non-MRW,Non-MRW
W_298,8,"Neben Opuntien ist die Insel von bodendeckenden Pflanzen der Gattung Sesuvium besiedelt, welche sich in der Trockenzeit intensiv rot färben, ein imposantes Farbenspiel.",Pflanzen,Non-MRW,Non-MRW
W_298,9,"Neben Opuntien ist die Insel von bodendeckenden Pflanzen der Gattung Sesuvium besiedelt, welche sich in der Trockenzeit intensiv rot färben, ein imposantes Farbenspiel.",der,Non-MRW,Non-MRW
W_298,10,"Neben Opuntien ist die Insel von bodendeckenden Pflanzen der Gattung Sesuvium besiedelt, welche sich in der Trockenzeit intensiv rot färben, ein imposantes Farbenspiel.",Gattung,Non-MRW,Non-MRW
W_298,11,"Neben Opuntien ist die Insel von bodendeckenden Pflanzen der Gattung Sesuvium besiedelt, welche sich in der Trockenzeit intensiv rot färben, ein imposantes Farbenspiel.",Sesuvium,Non-MRW,Non-MRW
W_298,12,"Neben Opuntien ist die Insel von bodendeckenden Pflanzen der Gattung Sesuvium besiedelt, welche sich in der Trockenzeit intensiv rot färben, ein imposantes Farbenspiel.",besiedelt,MRW,indirect
W_298,13,"Neben Opuntien ist die Insel von bodendeckenden Pflanzen der Gattung Sesuvium besiedelt, welche sich in der Trockenzeit intensiv rot färben, ein imposantes Farbenspiel.",welche,Non-MRW,Non-MRW
W_298,14,"Neben Opuntien ist die Insel von bodendeckenden Pflanzen der Gattung Sesuvium besiedelt, welche sich in der Trockenzeit intensiv rot färben, ein imposantes Farbenspiel.",sich,MWE,MWE
W_298,15,"Neben Opuntien ist die Insel von bodendeckenden Pflanzen der Gattung Sesuvium besiedelt, welche sich in der Trockenzeit intensiv rot färben, ein imposantes Farbenspiel.",in,MRW,indirect
W_298,16,"Neben Opuntien ist die Insel von bodendeckenden Pflanzen der Gattung Sesuvium besiedelt, welche sich in der Trockenzeit intensiv rot färben, ein imposantes Farbenspiel.",der,Non-MRW,Non-MRW
W_298,17,"Neben Opuntien ist die Insel von bodendeckenden Pflanzen der Gattung Sesuvium besiedelt, welche sich in der Trockenzeit intensiv rot färben, ein imposantes Farbenspiel.",Trockenzeit,Non-MRW,Non-MRW
W_298,18,"Neben Opuntien ist die Insel von bodendeckenden Pflanzen der Gattung Sesuvium besiedelt, welche sich in der Trockenzeit intensiv rot färben, ein imposantes Farbenspiel.",intensiv,Non-MRW,Non-MRW
W_298,19,"Neben Opuntien ist die Insel von bodendeckenden Pflanzen der Gattung Sesuvium besiedelt, welche sich in der Trockenzeit intensiv rot färben, ein imposantes Farbenspiel.",rot,Non-MRW,Non-MRW
W_298,20,"Neben Opuntien ist die Insel von bodendeckenden Pflanzen der Gattung Sesuvium besiedelt, welche sich in der Trockenzeit intensiv rot färben, ein imposantes Farbenspiel.",färben,Non-MRW,Non-MRW
W_298,21,"Neben Opuntien ist die Insel von bodendeckenden Pflanzen der Gattung Sesuvium besiedelt, welche sich in der Trockenzeit intensiv rot färben, ein imposantes Farbenspiel.",ein,Non-MRW,Non-MRW
W_298,22,"Neben Opuntien ist die Insel von bodendeckenden Pflanzen der Gattung Sesuvium besiedelt, welche sich in der Trockenzeit intensiv rot färben, ein imposantes Farbenspiel.",imposantes,Non-MRW,Non-MRW
W_298,23,"Neben Opuntien ist die Insel von bodendeckenden Pflanzen der Gattung Sesuvium besiedelt, welche sich in der Trockenzeit intensiv rot färben, ein imposantes Farbenspiel.",Farbenspiel,MRW,indirect
W_298,1,"Verkehrsbelastung:auf den flussnahen Strecken gering, auf Hochwasser-Ausweichstrecken ausnahmsweise mal Hauptstraßen mit viel Autoverkehr .",Verkehrsbelastung,Non-MRW,Non-MRW
W_298,1,"Verkehrsbelastung:auf den flussnahen Strecken gering, auf Hochwasser-Ausweichstrecken ausnahmsweise mal Hauptstraßen mit viel Autoverkehr .",auf,Non-MRW,Non-MRW
W_14,2,"Verkehrsbelastung:auf den flussnahen Strecken gering, auf Hochwasser-Ausweichstrecken ausnahmsweise mal Hauptstraßen mit viel Autoverkehr .",den,Non-MRW,Non-MRW
W_14,3,"Verkehrsbelastung:auf den flussnahen Strecken gering, auf Hochwasser-Ausweichstrecken ausnahmsweise mal Hauptstraßen mit viel Autoverkehr .",flussnahen,Non-MRW,Non-MRW
